Video ID,Title,Author,Views,Likes,Comments,Label
https://www.youtube.com/watch?v=pe6xA7s9_Z8,Conflict Theory MCAT Mnemonic,Pixorize,1794,24.0,1.0,Sociological
https://www.youtube.com/watch?v=uF5b-8VL6d8,Conflict Theory and Karl Marx,Claire Mulholand,367,15.0,0.0,Sociological
https://www.youtube.com/watch?v=6c8BCZd6GXU,Relating social theories to medicine | Society and Culture | MCAT | Khan Academy,khanacademymedicine,128967,800.0,31.0,Sociological
https://www.youtube.com/watch?v=FaXqh5zXmiU,CONFLICT and CONSENSUS THEORIES in EDUCATION | SOCIAL DIMENSION OF EDUCATION,Lowell Gene Alojado,2996,105.0,19.0,Sociological
https://www.youtube.com/watch?v=B1PBWSLAoZ0,Realistic Conflict Theory,Psychology Ninjas,319,2.0,0.0,Sociological
https://www.youtube.com/watch?v=Glx7Ja3IuAs,Social Conflict Theory and Gender Stratification,Cheryl Neely,1725,42.0,,Sociological
https://www.youtube.com/watch?v=WzUzzJ2YloQ,Conflict Theory and Feminist Theory,MedSchoolCoach MCAT Prep,13430,143.0,0.0,Sociological
https://www.youtube.com/watch?v=iXDg_Rf9KzE,Social Psychology   Prejudice realistic conflict theory,Mrs Walley Psych Ledge,9415,93.0,5.0,Sociological
https://www.youtube.com/watch?v=pm1JoEYl5d8,Sociological Theories -Conflict Theory | Sociology Optional Foundation Course | UPSC,StudyIQ IAS,10308,365.0,6.0,Sociological
https://www.youtube.com/watch?v=80PS7lPXTkM,Lewis Coser&#39; Contribution to Conflict Theory: The functions of Social Conflict,Sachin's Sociological Lens,9678,243.0,20.0,Sociological
